  Epoch    Dlat    DLon    DHoriz  Dheight 
  499902  -0.467   0.766   0.897  12.342  
  499903  -0.449   0.828   0.942  12.304  
  499904  -0.514   0.872   1.012  12.189  
  499905  -0.485   0.742   0.886  11.907  
  499906  -0.538   0.764   0.934  11.906  
  499907  -0.697   0.792   1.055  11.894  
  499908  -0.685   0.815   1.065  11.918  
  499909  -0.704   0.775   1.047  12.151  
  499910  -0.677   0.675   0.956  12.163  
  499911  -0.665   0.620   0.909  12.065  
  499912  -0.674   0.640   0.929  11.985  
  499913  -0.766   0.603   0.975  11.961  
  499914  -0.730   0.642   0.972  11.995  
  499915  -0.685   0.596   0.908  12.171  
  499916  -0.666   0.672   0.947  12.092  
  499917  -0.530   0.773   0.937  12.276  
  499918  -0.604   0.779   0.986  12.392  
  499919  -0.487   0.661   0.821  12.392  
  499920  -0.516   0.754   0.914  12.444  
  499921  -0.446   0.632   0.773  12.263  
  499922  -0.479   0.539   0.721  12.305  
  499923  -0.566   0.654   0.865  12.352  
  499924  -0.541   0.719   0.900  12.212  
  499925  -0.517   0.683   0.857  12.165  
  499926  -0.612   0.704   0.933  12.280  
  499927  -0.731   0.799   1.083  12.322  
  499928  -0.685   0.760   1.023  12.296  
  499929  -0.658   0.748   0.996  12.252  
  499930  -0.603   0.729   0.946  12.270  
  499931  -0.772   0.718   1.054  12.330  
  499932  -0.718   0.734   1.027  12.211  
  499933  -0.789   0.804   1.127  12.023  
  499934  -0.800   0.770   1.111  12.037  
  499935  -0.719   0.773   1.055  11.977  
  499936  -0.643   0.806   1.031  11.778  
  499937  -0.839   0.841   1.188  11.810  
  499938  -0.856   0.879   1.227  11.855  
  499939  -0.862   0.867   1.223  12.146  
  499940  -0.806   0.862   1.180  11.960  
  499941  -0.774   0.863   1.160  11.959  
  499942  -0.651   0.759   1.000  11.924  
  499943  -0.587   0.693   0.909  11.926  
  499944  -0.659   0.670   0.940  12.240  
  499945  -0.777   0.656   1.016  12.183  
  499946  -0.784   0.554   0.960  12.005  
  499947  -0.706   0.583   0.916  11.984  
  499948  -0.652   0.618   0.898  12.016  
  499949  -0.714   0.612   0.940  12.141  
  499950  -0.710   0.669   0.976  12.124  
  499951  -0.645   0.654   0.919  12.147  
  499952  -0.597   0.913   1.091  11.893  
  499953  -0.535   0.869   1.020  11.960  
  499954  -0.673   0.952   1.166  11.948  
  499955  -0.760   0.977   1.237  11.895  
  499956  -0.750   0.931   1.195  11.891  
  499957  -0.880   0.999   1.331  11.839  
  499958  -0.871   0.901   1.253  12.003  
  499959  -0.742   0.853   1.131  12.040  
  499960  -0.750   0.799   1.096  12.196  
  499961  -0.716   0.876   1.131  11.897  
  499962  -0.764   0.962   1.228  11.809  
  499963  -0.713   0.986   1.216  11.759  
  499964  -0.747   1.036   1.277  11.690  
  499965  -0.774   0.958   1.232  11.699  
  499966  -0.841   0.930   1.254  11.729  
  499967  -0.723   0.855   1.120  11.678  
  499968  -0.733   0.756   1.053  11.453  
  499969  -0.755   0.712   1.038  11.535  
  499970  -0.769   0.733   1.062  11.745  
  499971  -0.863   0.847   1.209  11.616  
  499972  -0.791   0.836   1.151  11.641  
  499973  -0.793   0.878   1.182  11.881  
  499974  -0.662   0.934   1.145  11.783  
  499975  -0.657   0.963   1.166  11.896  
  499976  -0.681   0.946   1.165  12.171  
  499977  -0.612   0.810   1.015  12.162  
  499978  -0.683   0.761   1.023  12.051  
  499979  -0.783   0.733   1.073  12.057  
  499980  -0.812   0.623   1.023  12.040  
  499981  -0.887   0.655   1.103  12.072  
  499982  -0.873   0.690   1.113  11.885  
  499983  -0.730   0.717   1.023  11.963  
  499984  -0.710   0.679   0.983  11.925  
  499985  -0.721   0.616   0.948  11.944  
  499986  -0.739   0.646   0.982  11.826  
  499987  -0.664   0.524   0.846  11.964  
  499988  -0.734   0.495   0.885  12.004  
  499989  -0.717   0.559   0.909  11.846  
  499990  -0.786   0.669   1.032  11.860  
  499991  -0.827   0.708   1.089  11.748  
  499992  -0.948   0.697   1.176  11.763  
  499993  -0.892   0.698   1.133  11.645  
  499994  -0.851   0.805   1.172  11.951  
  499995  -0.818   0.720   1.090  11.961  
  499996  -0.803   0.719   1.078  12.174  
  499997  -0.677   0.738   1.001  12.305  
  499998  -0.766   0.746   1.069  12.330  
  499999  -0.788   0.759   1.094  12.279  
  500000  -0.751   0.708   1.032  12.101  
  500001  -0.650   0.802   1.032  12.220  
  500002  -0.637   0.789   1.014  12.291  
  500003  -0.638   0.818   1.038  12.268  
  500004  -0.451   0.671   0.809  12.372  
  500005  -0.470   0.600   0.763  12.402  
  500006  -0.522   0.636   0.823  12.419  
  500007  -0.565   0.575   0.806  12.246  
  500008  -0.587   0.678   0.897  12.158  
  500009  -0.610   0.801   1.007  11.966  
  500010  -0.744   0.868   1.143  11.838  
  500011  -0.719   0.857   1.119  11.884  
  500012  -0.612   0.934   1.117  11.738  
  500013  -0.666   0.902   1.121  11.704  
  500014  -0.585   0.901   1.074  11.800  
  500015  -0.605   0.929   1.108  11.977  
  500016  -0.661   0.793   1.033  11.842  
  500017  -0.705   0.849   1.104  11.835  
  500018  -0.718   0.881   1.136  11.980  
  500019  -0.757   0.902   1.177  12.339  
  500020  -0.840   0.919   1.245  12.307  
  500021  -0.776   0.802   1.116  12.027  
  500022  -0.697   0.659   0.959  11.899  
  500023  -0.651   0.708   0.962  11.673  
  500024  -0.600   0.645   0.881  11.705  
  500025  -0.673   0.689   0.964  11.610  
  500026  -0.783   0.880   1.178  11.711  
  500027  -0.831   0.921   1.241  11.785  
  500028  -0.747   0.814   1.105  11.864  
  500029  -0.539   0.843   1.001  11.854  
  500030  -0.466   0.814   0.938  11.700  
  500031  -0.401   0.882   0.968  11.792  
  500032  -0.414   0.822   0.920  11.618  
  500033  -0.504   0.864   1.000  11.628  
  500034  -0.473   0.847   0.970  11.499  
  500035  -0.629   0.913   1.108  11.672  
  500036  -0.639   0.873   1.082  11.777  
  500037  -0.739   0.871   1.143  12.047  
  500038  -1.059   0.899   1.389  12.096  
  500039  -1.075   0.846   1.368  12.397  
  500040  -1.068   0.857   1.370  12.500  
  500041  -0.998   0.879   1.330  12.439  
  500042  -1.015   0.840   1.318  12.232  
  500043  -0.918   0.745   1.182  12.107  
  500044  -0.903   0.787   1.197  11.788  
  500045  -0.710   0.763   1.042  11.737  
  500046  -0.826   0.731   1.103  11.682  
  500047  -0.898   0.614   1.088  11.646  
  500048  -0.906   0.646   1.113  11.725  
  500049  -0.881   0.710   1.132  11.658  
  500050  -0.780   0.784   1.106  11.602  
  500051  -0.764   0.895   1.177  11.863  
  500052  -0.768   0.802   1.111  11.936  
  500053  -0.759   0.840   1.132  11.858  
  500054  -0.761   0.743   1.063  11.934  
  500055  -0.795   0.696   1.057  11.940  
  500056  -0.846   0.593   1.033  11.927  
  500057  -0.796   0.496   0.938  12.049  
  500058  -0.745   0.535   0.917  12.161  
  500059  -0.645   0.428   0.774  12.168  
  500060  -0.651   0.472   0.804  12.082  
  500061  -0.732   0.554   0.918  12.175  
  500062  -0.784   0.630   1.006  12.189  
  500063  -0.723   0.670   0.986  12.142  
  500064  -0.857   0.768   1.151  12.235  
  500065  -0.951   0.756   1.215  12.251  
  500066  -0.841   0.574   1.018  12.206  
  500067  -0.909   0.477   1.026  12.207  
  500068  -0.877   0.483   1.002  12.056  
  500069  -0.872   0.567   1.040  11.851  
  500070  -0.925   0.669   1.142  11.759  
  500071  -0.849   0.699   1.100  11.778  
  500072  -0.797   0.621   1.010  11.906  
  500073  -0.648   0.542   0.845  12.047  
  500074  -0.654   0.567   0.866  12.003  
  500075  -0.626   0.569   0.846  11.738  
  500076  -0.594   0.599   0.844  11.738  
  500077  -0.461   0.569   0.732  11.829  
  500078  -0.659   0.595   0.888  11.825  
  500079  -0.742   0.700   1.020  12.293  
  500080  -0.726   0.593   0.937  12.618  
  500081  -0.798   0.676   1.046  12.663  
  500082  -0.814   0.692   1.068  12.336  
  500083  -0.840   0.713   1.101  12.380  
  500084  -0.643   0.755   0.992  12.277  
  500085  -0.651   0.635   0.909  12.326  
  500086  -0.735   0.698   1.014  12.127  
  500087  -0.762   0.761   1.077  11.996  
  500088  -0.757   0.761   1.074  11.917  
  500089  -0.867   0.832   1.202  11.895  
  500090  -0.812   0.815   1.150  12.096  
  500091  -0.817   0.866   1.191  12.011  
  500092  -0.862   0.847   1.208  12.052  
  500093  -0.883   0.704   1.129  12.348  
  500094  -0.762   0.655   1.005  12.324  
  500095  -0.707   0.704   0.998  12.330  
  500096  -0.656   0.657   0.929  12.411  
  500097  -0.664   0.676   0.948  12.527  
  500098  -0.703   0.613   0.932  12.374  
  500099  -0.887   0.619   1.082  12.708  
  500100  -0.875   0.630   1.078  12.812  
  500101  -0.988   0.723   1.224  12.606  
  500102  -0.920   0.722   1.169  12.649  
  500103  -0.697   0.667   0.965  12.412  
  500104  -0.739   0.709   1.024  11.969  
  500105  -0.617   0.745   0.967  11.967  
  500106  -0.527   0.787   0.947  11.809  
  500107  -0.458   0.789   0.913  11.595  
  500108  -0.460   0.727   0.861  11.663  
  500109  -0.512   0.822   0.968  11.799  
  500110  -0.552   0.814   0.984  11.801  
  500111  -0.538   0.819   0.980  11.902  
  500112  -0.572   0.785   0.971  11.872  
  500113  -0.509   0.678   0.848  11.960  
  500114  -0.545   0.575   0.792  11.933  
  500115  -0.828   0.590   1.017  11.896  
  500116  -0.840   0.628   1.049  11.616  
  500117  -0.855   0.725   1.121  11.515  
  500118  -0.836   0.775   1.140  11.769  
  500119  -0.976   0.855   1.298  11.927  
  500120  -0.870   0.928   1.272  11.984  
  500121  -0.749   0.860   1.141  12.078  
  500122  -0.837   0.854   1.196  12.050  
  500123  -0.993   0.829   1.294  12.257  
  500124  -0.985   0.809   1.275  12.349  
  500125  -0.917   0.758   1.190  12.166  
  500126  -0.781   0.611   0.991  12.218  
  500127  -0.594   0.505   0.779  12.154  
  500128  -0.596   0.357   0.695  12.047  
  500129  -0.577   0.444   0.728  11.997  
  500130  -0.445   0.575   0.727  11.979  
  500131  -0.570   0.692   0.896  12.130  
  500132  -0.700   0.687   0.981  12.165  
  500133  -0.628   0.630   0.889  12.166  
  500134  -0.573   0.558   0.800  11.909  
  500135  -0.542   0.604   0.812  12.029  
  500136  -0.560   0.596   0.817  11.926  
  500137  -0.551   0.700   0.890  11.902  
  500138  -0.529   0.785   0.946  12.057  
  500139  -0.547   0.783   0.956  12.013  
  500140  -0.557   0.790   0.967  11.979  
  500141  -0.630   0.794   1.014  11.772  
  500142  -0.593   0.795   0.992  11.947  
  500143  -0.544   0.664   0.859  11.944  
  500144  -0.512   0.600   0.788  11.925  
  500145  -0.518   0.452   0.688  12.035  
  500146  -0.471   0.470   0.665  12.262  
  500147  -0.364   0.534   0.646  12.135  
  500148  -0.422   0.506   0.659  12.528  
  500149  -0.495   0.540   0.732  12.529  
  500150  -0.609   0.631   0.877  12.596  
  500151  -0.630   0.594   0.866  12.475  
  500152  -0.602   0.634   0.875  12.201  
  500153  -0.642   0.643   0.909  12.190  
  500154  -0.674   0.602   0.904  12.107  
  500155  -0.578   0.660   0.877  12.269  
  500156  -0.593   0.627   0.863  12.222  
  500157  -0.548   0.615   0.824  11.906  
  500158  -0.584   0.578   0.822  12.070  
  500159  -0.667   0.670   0.945  12.144  
  500160  -0.675   0.690   0.965  12.118  
  500161  -0.692   0.728   1.004  12.396  
  500162  -0.748   0.727   1.043  12.510  
  500163  -0.916   0.727   1.169  12.651  
  500164  -0.952   0.648   1.152  12.549  
  500165  -0.846   0.601   1.038  12.542  
  500166  -0.743   0.596   0.953  12.305  
  500167  -0.787   0.575   0.975  12.344  
  500168  -0.676   0.514   0.849  12.253  
  500169  -0.556   0.396   0.682  12.260  
  500170  -0.634   0.418   0.759  11.725  
  500171  -0.585   0.399   0.708  11.778  
  500172  -0.556   0.598   0.816  11.778  
  500173  -0.691   0.834   1.083  11.815  
  500174  -0.887   0.962   1.308  11.816  
  500175  -0.885   0.958   1.304  11.832  
  500176  -0.820   0.906   1.223  12.055  
  500177  -0.803   0.916   1.218  11.850  
  500178  -0.708   0.765   1.042  11.893  
  500179  -0.645   0.672   0.931  12.119  
  500180  -0.586   0.531   0.791  12.303  
  500181  -0.402   0.501   0.643  12.200  
  500182  -0.502   0.554   0.747  12.233  
  500183  -0.409   0.503   0.649  12.261  
  500184  -0.344   0.492   0.600  12.190  
  500185  -0.307   0.496   0.583  12.114  
  500186  -0.445   0.416   0.609  12.047  
  500187  -0.523   0.382   0.648  12.125  
  500188  -0.502   0.372   0.625  12.162  
  500189  -0.426   0.474   0.638  12.201  
  500190  -0.478   0.557   0.734  12.545  
  500191  -0.585   0.682   0.899  12.308  
  500192  -0.602   0.703   0.925  12.219  
  500193  -0.646   0.671   0.931  12.169  
  500194  -0.716   0.657   0.972  12.130  
  500195  -0.734   0.676   0.998  11.941  
  500196  -0.650   0.546   0.849  11.872  
  500197  -0.657   0.673   0.940  12.027  
  500198  -0.761   0.595   0.966  12.160  
  500199  -0.663   0.644   0.924  12.101  
  500200  -0.371   0.312   0.485  11.297  
  500201  -0.326   0.174   0.370  11.365  
  500202  -0.397   0.169   0.432  11.502  
  500203  -0.393   0.182   0.433  11.474  
  500204  -0.495   0.248   0.554  11.447  
  500205  -0.559   0.247   0.611  11.682  
  500206  -0.517   0.304   0.600  11.659  
  500207  -0.414   0.195   0.457  11.612  
  500208  -0.394   0.293   0.491  11.274  
  500209  -0.360   0.213   0.418  11.225  
  500210  -0.374   0.240   0.444  11.318  
  500211  -0.378   0.184   0.421  11.238  
  500212  -0.424   0.208   0.472  11.201  
  500213  -0.389   0.266   0.471  11.229  
  500214  -0.565   0.377   0.680  11.358  
  500215  -0.527   0.238   0.578  11.589  
  500216  -0.472   0.356   0.591  11.535  
  500217  -0.487   0.322   0.584  11.883  
  500218  -0.484   0.324   0.582  11.715  
  500219  -0.545   0.335   0.640  11.518  
  500220  -0.318   0.238   0.397  11.485  
  500221  -0.395   0.233   0.459  11.339  
  500222  -0.367   0.200   0.418  11.144  
  500223  -0.319   0.138   0.347  11.214  
  500224  -0.165   0.208   0.265  11.042  
  500225  -0.257   0.255   0.362  10.880  
  500226  -0.182   0.319   0.368  10.732  
  500227  -0.225   0.347   0.413  10.909  
  500228  -0.223   0.398   0.456  11.013  
  500229  -0.252   0.371   0.449  10.907  
  500230  -0.324   0.412   0.524  11.012  
  500231  -0.173   0.437   0.470  10.912  
  500232  -0.352   0.448   0.570  10.957  
  500233  -0.475   0.335   0.581  11.117  
  500234  -0.588   0.409   0.716  11.514  
  500235  -0.542   0.393   0.669  11.521  
  500236  -0.605   0.401   0.726  11.838  
  500237  -0.596   0.294   0.664  12.146  
  500238  -0.538   0.262   0.599  12.229  
  500239  -0.491   0.173   0.520  12.137  
  500240  -0.436   0.049   0.439  12.023  
  500241  -0.257  -0.001   0.257  11.996  
  500242  -0.325   0.008   0.326  12.004  
  500243  -0.445   0.136   0.465  11.879  
  500244  -0.502   0.136   0.520  11.927  
  500245  -0.406   0.222   0.463  11.665  
  500246  -0.493   0.255   0.555  11.813  
  500247  -0.497   0.285   0.573  11.765  
  500248  -0.530   0.279   0.599  11.872  
  500249  -0.460   0.335   0.569  11.742  
  500250  -0.494   0.299   0.578  11.523  
  500251  -0.416   0.266   0.494  11.512  
  500252  -0.359   0.364   0.511  11.330  
  500253  -0.439   0.358   0.566  11.332  
  500254  -0.513   0.340   0.616  11.303  
  500255  -0.474   0.371   0.602  11.589  
  500256  -0.606   0.429   0.743  11.597  
  500257  -0.622   0.460   0.774  11.657  
  500258   0.959  -0.661   1.165   9.037  
  500259  -0.420   0.331   0.535  11.649  
  500260   1.062  -0.759   1.305   8.894  
  500261  -0.057   0.122   0.135  11.247  
  500262  -0.225   0.186   0.292  11.416  
  500263  -0.455   0.225   0.508  11.961  
  500264   0.905  -0.918   1.289   9.275  
  500265  -0.792   0.262   0.834  11.897  
  500266  -0.706   0.240   0.746  11.688  
  500267  -0.821   0.204   0.846  11.873  
  500268  -0.883   0.197   0.905  12.050  
  500269  -0.549   0.055   0.551  11.359  
  500270  -0.570   0.199   0.604  11.389  
  500271  -0.595   0.131   0.609  11.343  
  500272  -0.335   0.101   0.350  11.164  
  500273  -0.221  -0.009   0.221  11.356  
  500274  -0.091  -0.021   0.094  11.162  
  500275   0.799  -0.720   1.075   9.470  
  500276  -0.262   0.140   0.297  11.550  
  500277  -0.339   0.098   0.353  11.784  
  500278  -0.272   0.062   0.279  11.851  
  500279  -0.227   0.033   0.229  12.048  
  500280   0.205  -0.382   0.434  11.060  
  500281   0.315  -0.402   0.511  10.711  
  500282   0.274  -0.259   0.377  10.893  
  500283  -0.823   0.537   0.982  12.850  
  500284  -0.656   0.461   0.802  12.641  
  500285  -0.821   0.538   0.982  12.706  
  500286  -0.723   0.485   0.871  12.277  
  500287  -0.843   0.523   0.992  12.447  
  500288   0.708  -0.606   0.932   9.675  
  500289  -2.101   1.408   2.529  14.396  
  500290  -1.738   1.062   2.037  13.678  
  500291  -1.358   0.658   1.509  12.943  
  500292  -1.074   0.427   1.156  12.457  
  500293  -1.510   0.751   1.686  13.056  
  500294  -1.375   0.744   1.564  12.842  
  500295  -1.293   0.656   1.450  12.534  
  500296  -1.038   0.562   1.181  12.260  
  500297  -0.934   0.552   1.085  12.280  
  500298  -0.631   0.534   0.827  11.967  
  500299  -0.524   0.466   0.701  11.876  
  500300  -0.486   0.338   0.592  11.886  
  500301   1.071  -0.795   1.334   9.398  
  500302   1.189  -0.826   1.447   9.306  
  500303  -0.510   1.762   1.834  11.900  
  500304  -1.507   2.005   2.508  13.748  
  500305   1.359  -0.673   1.517   8.675  
  500306  -3.325   0.865   3.436  17.489  
  500307  -4.273  -1.075   4.406  19.694  
  500308   0.185  -0.956   0.973  11.278  
  500309  -4.232  -2.056   4.704  19.330  
  500310  -2.130  -2.450   3.246  17.588  
  500311  -1.255  -1.113   1.678  15.323  
  500318   2.273   0.627   2.358  14.008  
  500319   0.116   3.969   3.971  11.539  
  500320  -0.292   4.218   4.229  12.360  
  500321   5.847   0.279   5.853  15.706  
  500322   1.775   1.230   2.160  12.942  
  500323  -1.524   2.045   2.550  10.763  
  500324   6.645  -0.601   6.672  15.890  
  500325   6.421  -0.029   6.421  16.174  
  500326   7.231  -0.521   7.250  16.211  
  500327   6.106  -0.475   6.124  15.159  
  500328  -1.322   1.494   1.995   9.880  
  500329  -1.265   1.320   1.828   9.592  
  500330  -0.962   1.096   1.458   9.395  
  500331  -0.816   0.879   1.199   9.426  
  500332  -1.775   1.060   2.068   8.677  
  500333  -2.468   1.215   2.750   8.336  
  500334  -2.350   1.162   2.621   7.978  
  500335  -2.000   0.927   2.204   7.953  
  500336  -1.617   0.742   1.779   8.020  
  500337  -1.095   0.459   1.188   8.256  
  500338  -0.645   0.396   0.756   8.530  
  500339  -0.289   0.273   0.397   8.670  
  500340  -0.132   0.261   0.293   9.083  
  500341   0.064   0.149   0.162   9.521  
  500342   0.248   0.152   0.291   9.591  
  500343   0.268   0.170   0.317   9.599  
  500344   0.253   0.053   0.259   9.688  
  500345   0.404   0.085   0.413   9.961  
  500346   0.350   0.101   0.364  10.312  
  500347   0.284   0.109   0.305  10.362  
  500348   0.354   0.061   0.359  10.477  
  500349   0.427   0.056   0.431  10.445  
  500350   0.570   0.064   0.574  10.301  
  500351   0.491   0.003   0.491  10.095  
  500352   0.508   0.038   0.509   9.890  
  500353   0.377   0.208   0.430   9.966  
  500354   0.605   0.187   0.633  10.095  
  500355   0.693  -0.030   0.694  10.116  
  500356   0.672  -0.073   0.676  10.036  
  500357   0.686  -0.059   0.688  10.154  
  500358   0.553   0.034   0.554  10.134  
  500359   0.477   0.138   0.496  10.274  
  500360   0.443   0.150   0.468  10.564  
  500361   0.549   0.169   0.574  10.304  
  500362   0.359   0.082   0.368  10.317  
  500363   0.567  -0.003   0.567  10.256  
  500364   0.497  -0.002   0.497  10.421  
  500365   0.525   0.017   0.525  10.341  
  500366   0.528   0.004   0.528  10.349  
  500367   0.467  -0.020   0.467  10.506  
  500368   0.622  -0.150   0.639  10.147  
  500369   0.805  -0.121   0.814  10.223  
  500370   0.849   0.082   0.853   9.573  
  500371   1.129   0.113   1.135   9.310  
  500372   1.101   0.246   1.128   9.368  
  500373   1.084   0.314   1.128   9.132  
  500374   1.071   0.433   1.155   9.322  
  500375   1.156   0.479   1.251   9.243  
  500376   0.955   0.387   1.030   9.603  
  500377   1.107   0.217   1.128   9.654  
  500378   1.231   0.146   1.240   9.493  
  500379   1.389   0.131   1.396   9.437  
  500380   1.091   0.140   1.100   9.425  
  500381   1.300   0.107   1.305   9.400  
  500382   1.325   0.105   1.329   9.353  
  500383   1.276   0.078   1.278   9.617  
  500384   1.228  -0.014   1.228   9.659  
  500385   1.047   0.048   1.048   9.879  
  500386   1.041  -0.050   1.042   9.950  
  500387   1.152  -0.079   1.154   9.904  
  500388   1.214  -0.050   1.215   9.630  
  500389   1.194  -0.041   1.195   9.821  
  500390   1.222  -0.032   1.223   9.961  
  500391   1.245  -0.132   1.252  10.006  
  500392   0.950   0.010   0.950  10.330  
  500393   1.089   0.053   1.090  10.028  
  500394   1.095  -0.013   1.095  10.042  
  500395   1.177  -0.013   1.177  10.014  
  500396   1.183   0.067   1.184   9.928  
  500397   1.259   0.043   1.260   9.923  
  500398   1.359   0.000   1.359   9.857  
  500399   1.208   0.004   1.208  10.144  
  500400   1.228  -0.037   1.228  10.376  
  500401   1.382  -0.094   1.386  10.542  
  500402   1.389   0.022   1.389  10.690  
  500403   1.497   0.116   1.501  10.384  
  500404   1.481   0.267   1.505  10.201  
  500405   1.263   0.469   1.348  10.098  
  500406   1.057   0.568   1.200  10.407  
  500407   0.990   0.609   1.162  10.383  
  500408   1.115   0.660   1.295  10.364  
  500409   1.091   0.693   1.292  10.209  
  500410   1.102   0.709   1.310  10.129  
  500411   1.155   0.697   1.349  10.132  
  500412   1.207   0.696   1.393  10.065  
  500413   1.364   0.682   1.525  10.014  
  500414   1.316   0.511   1.412  10.049  
  500415   1.161   0.481   1.257  10.032  
  500416   1.196   0.434   1.272   9.970  
  500417   1.120   0.462   1.212  10.017  
  500418   1.169   0.566   1.299   9.986  
  500419   1.300   0.798   1.526  10.231  
  500420   1.211   1.062   1.611  10.670  
  500421   1.022   0.985   1.419  10.530  
  500422   0.979   0.767   1.244  10.019  
  500423   2.388  -0.167   2.394   7.679  
  500424   2.072  -0.174   2.079   8.199  
  500425   2.318  -0.240   2.330   7.805  
  500426   2.393  -0.450   2.435   8.001  
  500427   2.186  -0.540   2.252   8.419  
  500428   2.401  -0.600   2.474   8.210  
  500429  -3.240   3.773   4.974  18.077  
  500430  -3.006   3.723   4.785  17.214  
  500431  -3.413   3.986   5.248  17.713  
  500432  -2.743   3.479   4.430  16.243  
  500433   1.696  -0.234   1.713   7.317  
  500434  -0.952   1.914   2.138  12.343  
  500435   0.197   1.241   1.256  11.146  
  500436   0.546   0.930   1.079  10.399  
  500437  -0.017   0.944   0.944   9.712  
  500438   0.573   1.092   1.233  11.507  
  500439   2.351   0.513   2.406  12.367  
  500440  -1.037   1.421   1.759   9.908  
  500441  -0.815   1.182   1.435   9.853  
  500442   6.015  -1.212   6.136  13.914  
  500443   5.693   0.305   5.701  14.672  
  500444   5.319   1.098   5.431  15.240  
  500445  11.462  -0.960  11.503  20.703  
  500449  -2.233   2.715   3.515   3.181  
  500450  -2.138   2.068   2.974   4.925  
  500451  -1.557   2.038   2.565   7.203  
  500452  -1.127   1.683   2.025   7.947  
  500453  -2.018   2.839   3.483   9.306  
  500454  -1.632   2.236   2.768  10.422  
  500455  -2.187   3.285   3.946  13.274  
  500456  -1.982   3.520   4.039  13.505  
  500457  -1.714   3.662   4.044  13.679  
  500458  -0.346   2.807   2.828  11.441  
  500459   0.544   2.342   2.404  10.111  
  500460   1.026   1.867   2.130   9.340  
  500461   0.305   2.274   2.294  10.555  
  500462   0.470   2.037   2.091  10.053  
  500463   0.515   1.934   2.001   9.772  
  500464   0.759   1.628   1.796   9.256  
  500465   2.237   0.233   2.249   6.314  
  500466   0.359   1.596   1.636   9.433  
  500467   0.300   1.632   1.659   9.276  
  500468   0.279   1.610   1.634   9.327  
  500469   0.281   1.538   1.563   9.313  
  500470   0.387   1.346   1.400   9.121  
  500471   0.530   1.221   1.331   9.115  
  500472   0.277   1.433   1.459  10.091  
  500473   0.438   1.256   1.331   9.926  
  500474   0.279   1.157   1.190  10.055  
  500475   0.243   1.171   1.196  10.270  
  500476   0.311   0.846   0.901  10.048  
  500477   0.497   0.678   0.840   9.394  
  500478   0.504   0.629   0.806   9.313  
  500479   0.477   0.536   0.718   8.968  
  500480   0.349   0.783   0.858   9.371  
  500481  -0.051   1.006   1.007   9.822  
  500482   0.360   0.672   0.763   9.136  
  500483   0.555   0.520   0.761   9.295  
  500484   0.320   0.960   1.012   9.846  
  500485   0.608   0.934   1.114   9.669  
  500486   0.744   0.947   1.205   9.498  
  500487   0.790   0.821   1.139   9.308  
  500488   0.629   0.983   1.167   9.369  
  500489   0.401   1.203   1.268   9.524  
  500490   0.390   1.200   1.261   9.523  
  500491   0.244   1.357   1.379   9.930  
  500492   0.178   1.396   1.408  10.279  
  500493   0.232   1.305   1.326   9.907  
  500494   0.701   0.927   1.163   8.977  
  500495   0.470   1.192   1.281   9.699  
  500496   0.415   1.081   1.157   9.978  
  500497   0.598   0.907   1.087   9.620  
  500498   0.258   1.153   1.181   9.676  
  500499   0.475   0.840   0.965   9.073  
  500500   0.405   0.731   0.836   8.878  
  500501   0.498   0.531   0.728   8.990  
  500502   0.558   0.407   0.690   8.713  
  500503   1.539  -0.477   1.611   7.015  
  500504   0.104   0.620   0.629   9.381  
  500505   1.604  -0.601   1.713   7.023  
  500506   1.619  -0.614   1.732   6.927  
  500507   1.653  -0.596   1.758   6.752  
  500508   1.578  -0.678   1.718   6.635  
  500509   1.600  -0.712   1.752   6.780  
  500510   1.527  -0.731   1.693   6.928  
  500511   1.835  -0.831   2.014   6.799  
  500512   2.035  -0.871   2.214   6.649  
  500513   2.238  -0.878   2.404   6.490  
  500514   2.130  -0.858   2.297   6.408  
  500515   2.113  -0.847   2.276   6.669  
  500516   2.050  -0.767   2.189   6.818  
  500517   2.197  -0.764   2.326   6.753  
  500518   2.003  -0.644   2.104   6.705  
  500519   1.816  -0.605   1.914   6.976  
  500520   1.965  -0.683   2.080   6.973  
  500521   1.969  -0.775   2.116   7.193  
  500522   1.829  -0.652   1.942   7.092  
  500523   1.814  -0.765   1.968   7.439  
  500524   1.588  -0.825   1.789   7.542  
  500525   1.582  -0.892   1.816   7.691  
  500526   1.639  -0.778   1.814   7.565  
  500527   1.981  -0.791   2.133   7.162  
  500528   1.459  -0.835   1.681   7.713  
  500529   1.456  -0.846   1.684   7.665  
  500530   1.869  -0.845   2.051   7.088  
  500531   2.017  -0.944   2.228   7.219  
  500532  -2.263  -1.737   2.853  14.987  
  500533  -1.464  -1.484   2.085  13.644  
  500534  -0.256  -0.899   0.935  10.756  
  500535   0.814  -0.443   0.927   7.755  
  500545   1.752  -0.468   1.814  11.852  
  500546  15.852  -8.390  17.935  14.840  
  500547  11.967  -6.701  13.716  13.362  
  500548   6.886  -1.160   6.983  15.351  
  500549   5.371  -0.282   5.378  14.621  
  500550   5.481  -0.187   5.484  13.907  
  500551   4.129   0.171   4.132  12.850  
  500552  -4.541   3.119   5.509   8.251  
  500553   1.345   0.754   1.542  10.018  
  500554   0.323   0.692   0.764   8.746  
  500555  -0.385   0.737   0.831   8.093  
  500556  -0.564   0.682   0.885   7.545  
  500557  -0.364   0.493   0.613   7.339  
  500558  -0.227   0.234   0.326   7.290  
  500559   0.124  -0.112   0.167   7.462  
